delivery_id,date,day_of_week,month,city_zone,time_window,weather,attempt_number,driver_experience_yrs,package_count,weight_kg,distance_km,stops_before_this,traffic_index,delivery_success,delay_minutes
DLV-01701,2024-11-19,Tuesday,11,rural,afternoon_12_17,snow,1,1.2,9,7.82,24.88,14,1.8,0,
DLV-01702,2024-08-06,Tuesday,8,rural,afternoon_12_17,clear,1,1.5,4,1.87,30.37,29,1.0,0,
DLV-01703,2024-07-10,Wednesday,7,urban_inner,afternoon_12_17,rain,1,0.6,8,14.69,7.31,10,5.7,0,
DLV-01704,2024-01-17,Wednesday,1,suburban,afternoon_12_17,clear,2,3.5,11,22.47,13.53,12,3.6,1,16.9
DLV-01705,2024-01-12,Friday,1,urban_core,afternoon_12_17,clear,1,1.2,11,8.04,0.77,22,7.8,1,35.8
DLV-01706,2024-07-11,Thursday,7,urban_core,afternoon_12_17,clear,1,1.2,3,3.6,3.12,39,5.6,0,
DLV-01707,2024-01-22,Monday,1,suburban,afternoon_12_17,clear,1,0.9,6,7.14,13.51,33,4.8,0,
DLV-01708,2024-04-29,Monday,4,urban_core,afternoon_12_17,cloudy,2,1.8,10,25.13,6.67,19,7.4,1,30.9
DLV-01709,2024-07-28,Sunday,7,urban_core,afternoon_12_17,clear,2,4.4,10,8.26,3.38,1,9.4,0,
DLV-01710,2024-11-01,Friday,11,urban_inner,afternoon_12_17,snow,1,5.4,8,14.24,10.18,7,5.5,1,40.6
DLV-01711,2024-09-26,Thursday,9,urban_core,anytime,snow,1,4.9,11,26.55,3.98,17,7.1,0,
DLV-01712,2024-07-10,Wednesday,7,rural,morning_08_12,snow,2,2.9,9,22.86,31.77,6,1.6,1,37.6
DLV-01713,2024-06-23,Sunday,6,urban_core,afternoon_12_17,snow,2,1.0,8,16.8,4.46,30,9.1,0,
DLV-01714,2024-10-11,Friday,10,suburban,afternoon_12_17,rain,1,4.0,9,9.98,12.45,21,4.5,0,
DLV-01715,2024-07-22,Monday,7,urban_inner,morning_08_12,snow,2,0.5,4,10.09,5.81,27,4.7,0,
DLV-01716,2024-06-12,Wednesday,6,suburban,afternoon_12_17,rain,1,4.8,10,23.04,10.89,24,7.5,1,35.2
DLV-01717,2024-09-07,Saturday,9,urban_core,morning_08_12,clear,1,4.5,1,2.2,5.44,0,6.2,1,18.4
DLV-01718,2024-08-14,Wednesday,8,urban_inner,afternoon_12_17,rain,1,3.3,7,3.37,13.88,31,5.0,0,
DLV-01719,2024-01-07,Sunday,1,rural,afternoon_12_17,rain,1,0.5,11,4.58,30.36,24,3.2,1,29.8
DLV-01720,2024-01-29,Monday,1,urban_inner,evening_17_21,cloudy,1,17.8,10,21.77,9.24,15,5.6,1,20.7
DLV-01721,2024-02-02,Friday,2,urban_inner,afternoon_12_17,clear,1,4.2,4,11.4,4.3,28,4.2,0,
DLV-01722,2024-05-13,Monday,5,urban_inner,morning_08_12,clear,1,4.0,1,2.39,4.46,23,7.6,1,22.6
DLV-01723,2024-03-19,Tuesday,3,suburban,evening_17_21,rain,1,0.5,3,7.63,16.85,16,6.5,0,
DLV-01724,2024-02-27,Tuesday,2,urban_inner,morning_08_12,snow,1,1.5,7,12.4,9.38,5,4.3,1,39.0
DLV-01725,2024-01-26,Friday,1,rural,evening_17_21,clear,1,0.5,11,12.35,26.09,13,3.6,0,
DLV-01726,2024-08-13,Tuesday,8,urban_core,anytime,clear,2,1.3,3,6.39,0.65,25,6.5,0,
DLV-01727,2024-10-11,Friday,10,urban_inner,afternoon_12_17,clear,1,2.5,1,2.22,7.4,27,2.7,0,
DLV-01728,2024-01-04,Thursday,1,suburban,anytime,cloudy,1,6.3,7,14.86,11.3,35,4.5,1,30.5
DLV-01729,2024-04-08,Monday,4,suburban,evening_17_21,clear,1,1.0,8,22.85,12.41,30,1.0,0,
DLV-01730,2024-02-08,Thursday,2,rural,anytime,cloudy,2,2.9,5,6.46,24.15,26,1.0,1,24.6
DLV-01731,2024-09-27,Friday,9,rural,afternoon_12_17,snow,1,0.5,6,2.44,30.42,1,1.4,1,27.8
DLV-01732,2024-10-11,Friday,10,urban_inner,morning_08_12,cloudy,1,1.3,3,8.26,6.17,18,5.8,1,32.6
DLV-01733,2024-06-05,Wednesday,6,urban_core,evening_17_21,clear,2,8.8,5,3.67,6.03,27,8.8,1,31.7
DLV-01734,2024-03-15,Friday,3,urban_core,morning_08_12,snow,1,4.1,3,6.55,5.66,20,6.3,0,
DLV-01735,2024-10-14,Monday,10,suburban,morning_08_12,cloudy,1,2.4,2,5.32,12.25,14,5.6,0,
DLV-01736,2024-05-09,Thursday,5,rural,morning_08_12,clear,1,0.9,7,7.96,27.44,33,1.7,1,26.8
DLV-01737,2024-06-23,Sunday,6,urban_core,afternoon_12_17,clear,1,1.4,10,25.42,9.78,39,5.6,1,25.5
DLV-01738,2024-03-24,Sunday,3,urban_core,afternoon_12_17,cloudy,1,0.5,11,13.16,1.41,2,8.1,0,
DLV-01739,2024-01-22,Monday,1,urban_core,evening_17_21,rain,2,1.3,7,17.11,1.98,0,9.9,1,43.3
DLV-01740,2024-01-27,Saturday,1,suburban,anytime,snow,1,0.5,8,3.91,7.7,23,2.8,0,
DLV-01741,2024-07-13,Saturday,7,urban_core,morning_08_12,clear,2,4.8,1,2.07,4.06,26,5.6,1,27.8
DLV-01742,2024-12-02,Monday,12,urban_inner,anytime,clear,1,0.5,2,4.26,1.71,8,4.9,0,
DLV-01743,2024-08-23,Friday,8,urban_inner,anytime,clear,1,0.6,2,3.25,6.54,23,3.2,1,21.0
DLV-01744,2024-04-01,Monday,4,suburban,morning_08_12,cloudy,1,3.5,3,6.47,8.57,16,4.0,1,21.1
DLV-01745,2024-01-21,Sunday,1,suburban,afternoon_12_17,rain,1,7.0,7,19.55,16.18,27,1.2,1,28.4
DLV-01746,2024-10-29,Tuesday,10,suburban,evening_17_21,clear,1,10.0,7,15.97,13.5,38,4.5,1,37.0
DLV-01747,2024-12-22,Sunday,12,urban_core,afternoon_12_17,clear,2,5.4,7,20.27,5.5,3,6.8,0,
DLV-01748,2024-03-24,Sunday,3,urban_inner,evening_17_21,snow,1,0.7,1,1.51,5.1,28,6.8,1,58.1
DLV-01749,2024-09-18,Wednesday,9,suburban,evening_17_21,rain,1,1.0,2,3.45,12.57,27,3.1,1,28.8
DLV-01750,2024-05-26,Sunday,5,rural,afternoon_12_17,clear,1,6.1,8,8.1,29.58,36,2.5,1,26.4
DLV-01751,2024-09-13,Friday,9,urban_core,morning_08_12,rain,1,6.6,9,26.65,7.11,28,5.7,1,36.8
DLV-01752,2024-02-27,Tuesday,2,urban_core,afternoon_12_17,cloudy,2,3.1,10,4.49,5.68,28,7.6,0,
DLV-01753,2024-01-15,Monday,1,urban_core,morning_08_12,clear,1,1.1,7,8.88,5.41,4,6.2,1,21.8
DLV-01754,2024-06-10,Monday,6,urban_inner,afternoon_12_17,clear,1,0.8,1,1.1,9.24,10,6.7,1,24.3
DLV-01755,2024-06-11,Tuesday,6,suburban,evening_17_21,clear,1,5.7,4,5.37,15.94,1,3.3,0,
DLV-01756,2024-11-15,Friday,11,urban_core,afternoon_12_17,clear,1,0.7,10,27.78,4.53,3,8.9,1,25.1
DLV-01757,2024-10-07,Monday,10,urban_inner,anytime,cloudy,1,3.3,8,10.35,7.35,9,5.4,1,28.7
DLV-01758,2024-10-06,Sunday,10,urban_core,afternoon_12_17,clear,1,10.3,5,13.88,5.05,38,6.1,0,
DLV-01759,2024-01-12,Friday,1,urban_core,evening_17_21,clear,2,3.7,1,1.44,8.0,7,7.4,1,22.7
DLV-01760,2024-09-30,Monday,9,urban_inner,afternoon_12_17,clear,2,0.9,7,18.26,0.95,22,9.3,0,
DLV-01761,2024-09-27,Friday,9,urban_core,anytime,clear,2,1.0,6,10.25,2.38,26,8.8,1,35.0
DLV-01762,2024-07-26,Friday,7,urban_inner,evening_17_21,cloudy,2,0.5,9,10.27,9.68,22,4.6,1,26.3
DLV-01763,2024-01-27,Saturday,1,suburban,morning_08_12,clear,1,3.5,4,6.05,11.31,33,3.5,0,
DLV-01764,2024-03-12,Tuesday,3,urban_inner,anytime,clear,1,2.2,4,5.78,8.21,34,4.8,1,36.5
DLV-01765,2024-02-29,Thursday,2,urban_core,afternoon_12_17,snow,2,0.7,8,8.01,4.41,16,5.9,0,
DLV-01766,2024-05-24,Friday,5,rural,morning_08_12,clear,2,0.8,4,4.33,34.49,9,1.8,1,10.7
DLV-01767,2024-04-02,Tuesday,4,suburban,afternoon_12_17,cloudy,1,0.5,3,2.41,16.03,1,3.1,1,14.2
DLV-01768,2024-11-04,Monday,11,suburban,evening_17_21,clear,1,11.5,7,8.45,17.01,16,1.9,1,13.9
DLV-01769,2024-01-08,Monday,1,urban_core,afternoon_12_17,rain,1,5.3,5,9.93,3.57,30,6.2,1,43.6
DLV-01770,2024-03-19,Tuesday,3,urban_core,afternoon_12_17,rain,1,1.5,9,12.09,2.08,15,7.3,1,40.6
DLV-01771,2024-01-27,Saturday,1,urban_core,evening_17_21,clear,1,8.8,5,11.12,1.96,23,6.3,0,
DLV-01772,2024-06-22,Saturday,6,urban_core,evening_17_21,cloudy,2,3.4,9,26.68,8.18,6,7.2,1,26.1
DLV-01773,2024-02-19,Monday,2,urban_inner,afternoon_12_17,clear,1,4.2,6,7.91,9.57,18,4.8,1,27.6
DLV-01774,2024-07-17,Wednesday,7,rural,morning_08_12,snow,1,3.4,6,9.29,28.23,15,2.5,0,
DLV-01775,2024-12-14,Saturday,12,urban_inner,morning_08_12,clear,1,4.2,11,8.17,13.13,32,4.8,0,
DLV-01776,2024-06-29,Saturday,6,urban_core,evening_17_21,rain,1,0.6,6,8.15,4.08,35,8.2,1,40.4
DLV-01777,2024-01-24,Wednesday,1,urban_inner,evening_17_21,clear,1,2.5,7,15.84,5.69,9,5.4,0,
DLV-01778,2024-11-11,Monday,11,urban_core,morning_08_12,cloudy,3,5.7,11,9.76,3.47,14,4.0,1,22.4
DLV-01779,2024-02-15,Thursday,2,suburban,afternoon_12_17,snow,2,0.5,4,3.17,17.22,2,3.1,0,
DLV-01780,2024-01-15,Monday,1,urban_inner,morning_08_12,rain,2,0.5,4,5.26,3.89,1,6.6,1,30.2
DLV-01781,2024-06-01,Saturday,6,suburban,evening_17_21,clear,1,0.8,9,22.59,13.86,34,2.7,0,
DLV-01782,2024-08-09,Friday,8,rural,morning_08_12,clear,1,1.0,7,13.89,32.83,26,1.5,1,13.5
DLV-01783,2024-07-24,Wednesday,7,urban_core,morning_08_12,clear,3,0.6,11,31.74,5.72,4,8.1,1,23.4
DLV-01784,2024-09-29,Sunday,9,urban_inner,morning_08_12,clear,1,2.9,10,27.42,7.41,14,8.1,1,29.9
DLV-01785,2024-08-23,Friday,8,rural,afternoon_12_17,clear,2,1.0,6,4.25,33.78,35,3.5,1,15.7
DLV-01786,2024-12-05,Thursday,12,suburban,afternoon_12_17,clear,2,0.5,1,0.41,15.05,32,3.7,0,
DLV-01787,2024-08-15,Thursday,8,urban_inner,morning_08_12,clear,1,7.1,7,9.64,3.17,0,6.6,1,24.2
DLV-01788,2024-01-09,Tuesday,1,rural,anytime,clear,1,3.6,6,10.26,27.48,11,1.9,0,
DLV-01789,2024-06-14,Friday,6,urban_core,morning_08_12,clear,1,0.8,4,6.77,8.15,8,4.9,1,11.7
DLV-01790,2024-11-14,Thursday,11,rural,afternoon_12_17,clear,1,1.3,8,5.3,28.5,19,3.7,1,11.4
DLV-01791,2024-08-01,Thursday,8,urban_core,anytime,clear,1,4.1,7,4.46,9.16,29,9.2,0,
DLV-01792,2024-04-26,Friday,4,urban_inner,afternoon_12_17,cloudy,2,4.7,8,3.41,4.78,13,3.3,0,
DLV-01793,2024-12-09,Monday,12,rural,afternoon_12_17,clear,2,0.6,9,23.38,27.74,22,1.2,1,10.8
DLV-01794,2024-03-12,Tuesday,3,urban_core,morning_08_12,clear,1,8.3,1,2.86,5.57,28,9.5,1,41.1
DLV-01795,2024-03-04,Monday,3,urban_inner,evening_17_21,clear,1,4.6,3,1.84,4.27,34,6.1,1,28.5
DLV-01796,2024-07-23,Tuesday,7,urban_core,afternoon_12_17,clear,1,5.8,2,1.75,4.48,26,5.7,1,27.3
DLV-01797,2024-07-27,Saturday,7,rural,evening_17_21,cloudy,1,0.5,3,1.63,29.27,26,3.6,1,26.4
DLV-01798,2024-03-12,Tuesday,3,suburban,morning_08_12,clear,1,0.5,11,29.36,10.21,29,3.7,1,28.0
DLV-01799,2024-10-03,Thursday,10,suburban,afternoon_12_17,clear,1,1.1,11,31.77,9.56,2,5.4,1,16.0
DLV-01800,2024-09-30,Monday,9,urban_inner,evening_17_21,rain,1,0.5,2,2.01,11.56,11,5.9,1,33.8
DLV-01801,2024-11-15,Friday,11,suburban,anytime,snow,1,0.5,11,12.32,14.35,30,1.0,0,
DLV-01802,2024-12-03,Tuesday,12,urban_inner,morning_08_12,clear,1,0.5,6,7.68,0.97,36,8.5,1,30.4
DLV-01803,2024-12-31,Tuesday,12,urban_inner,evening_17_21,clear,1,3.7,9,14.91,5.96,26,4.1,1,21.9
DLV-01804,2024-04-04,Thursday,4,suburban,afternoon_12_17,clear,1,0.5,2,4.29,14.24,23,2.8,1,20.4
DLV-01805,2024-06-14,Friday,6,urban_inner,afternoon_12_17,clear,1,0.5,4,6.65,1.18,39,7.6,0,
DLV-01806,2024-02-01,Thursday,2,urban_core,morning_08_12,clear,1,8.7,5,14.34,1.73,10,10.0,1,26.6
DLV-01807,2024-01-11,Thursday,1,urban_core,afternoon_12_17,cloudy,2,0.5,5,2.85,3.54,26,7.1,1,37.8
DLV-01808,2024-10-27,Sunday,10,urban_core,afternoon_12_17,clear,2,2.3,1,2.46,3.54,8,7.7,0,
DLV-01809,2024-08-04,Sunday,8,rural,afternoon_12_17,rain,1,3.1,6,7.22,24.84,15,1.0,0,
DLV-01810,2024-10-15,Tuesday,10,urban_inner,morning_08_12,clear,1,9.6,5,6.6,7.58,13,5.4,1,21.5
DLV-01811,2024-04-11,Thursday,4,suburban,morning_08_12,clear,1,6.9,6,13.28,12.78,29,5.1,1,27.2
DLV-01812,2024-09-23,Monday,9,urban_inner,anytime,rain,1,1.7,4,11.24,7.42,23,6.3,1,36.8
DLV-01813,2024-08-01,Thursday,8,urban_core,anytime,clear,2,8.6,11,24.57,5.43,12,9.8,0,
DLV-01814,2024-06-27,Thursday,6,urban_core,evening_17_21,clear,1,1.7,6,14.37,1.08,32,5.1,0,
DLV-01815,2024-03-28,Thursday,3,suburban,morning_08_12,clear,1,3.3,9,20.94,16.14,8,1.3,1,16.2
DLV-01816,2024-02-10,Saturday,2,suburban,afternoon_12_17,clear,1,0.9,1,1.17,15.58,25,2.5,1,13.3
DLV-01817,2024-03-16,Saturday,3,rural,evening_17_21,clear,2,3.0,6,14.06,29.45,12,1.0,1,8.2
DLV-01818,2024-02-15,Thursday,2,suburban,anytime,clear,2,2.3,1,2.42,13.46,20,4.9,0,
DLV-01819,2024-06-08,Saturday,6,urban_inner,afternoon_12_17,clear,1,2.8,7,12.18,7.4,28,5.2,1,28.9
DLV-01820,2024-03-20,Wednesday,3,suburban,evening_17_21,clear,2,3.4,4,7.0,13.63,27,1.7,0,
DLV-01821,2024-11-05,Tuesday,11,rural,anytime,snow,1,0.6,6,14.11,28.22,23,2.4,1,44.0
DLV-01822,2024-03-26,Tuesday,3,suburban,evening_17_21,clear,1,1.1,7,17.54,16.38,12,2.3,1,20.0
DLV-01823,2024-04-01,Monday,4,urban_core,morning_08_12,clear,1,4.0,11,13.31,6.77,19,5.6,1,25.8
DLV-01824,2024-05-27,Monday,5,urban_inner,morning_08_12,snow,1,0.5,5,12.32,7.15,38,7.4,0,
DLV-01825,2024-06-09,Sunday,6,suburban,afternoon_12_17,cloudy,1,1.3,9,22.49,15.77,6,5.4,1,24.9
DLV-01826,2024-07-20,Saturday,7,suburban,afternoon_12_17,clear,3,3.3,8,7.46,15.47,14,5.0,0,
DLV-01827,2024-08-29,Thursday,8,urban_core,morning_08_12,clear,2,8.3,3,6.71,6.58,24,5.9,1,24.1
DLV-01828,2024-12-18,Wednesday,12,rural,morning_08_12,cloudy,1,0.5,1,0.8,26.84,34,1.0,1,17.6
DLV-01829,2024-01-02,Tuesday,1,rural,evening_17_21,clear,1,2.2,11,6.06,31.85,12,2.6,1,9.9
DLV-01830,2024-08-12,Monday,8,urban_core,afternoon_12_17,cloudy,1,0.5,10,18.51,6.92,7,8.3,1,31.6
DLV-01831,2024-10-15,Tuesday,10,rural,afternoon_12_17,snow,1,1.4,8,22.03,24.73,20,1.5,1,39.3
DLV-01832,2024-08-20,Tuesday,8,urban_core,afternoon_12_17,clear,2,0.6,4,1.58,2.1,5,9.0,1,19.1
DLV-01833,2024-03-17,Sunday,3,urban_core,afternoon_12_17,clear,1,3.1,7,17.72,9.06,9,4.1,1,15.6
DLV-01834,2024-04-25,Thursday,4,urban_core,evening_17_21,cloudy,1,4.3,4,6.67,1.07,20,6.3,1,30.2
DLV-01835,2024-06-02,Sunday,6,urban_core,morning_08_12,clear,1,0.9,7,18.37,4.42,13,10.0,1,28.4
DLV-01836,2024-04-12,Friday,4,suburban,evening_17_21,clear,1,3.7,1,2.58,20.3,32,3.5,1,24.6
DLV-01837,2024-07-12,Friday,7,urban_core,afternoon_12_17,clear,1,1.8,1,2.66,7.72,24,6.5,1,16.2
DLV-01838,2024-06-14,Friday,6,urban_core,morning_08_12,cloudy,3,1.0,2,4.75,7.58,18,7.9,0,
DLV-01839,2024-12-24,Tuesday,12,urban_core,evening_17_21,cloudy,2,2.2,5,12.88,0.92,8,5.8,1,25.4
DLV-01840,2024-03-30,Saturday,3,urban_core,afternoon_12_17,snow,1,1.4,11,8.53,6.89,36,3.7,0,
DLV-01841,2024-06-22,Saturday,6,urban_core,afternoon_12_17,rain,2,0.8,10,11.2,9.1,35,10.0,0,
DLV-01842,2024-05-01,Wednesday,5,suburban,afternoon_12_17,clear,2,4.2,6,5.73,13.07,35,2.2,1,22.4
DLV-01843,2024-05-22,Wednesday,5,urban_core,afternoon_12_17,cloudy,1,4.8,2,4.61,4.51,14,7.5,1,24.9
DLV-01844,2024-04-15,Monday,4,rural,afternoon_12_17,clear,1,4.8,1,0.71,31.04,4,2.1,0,
DLV-01845,2024-10-31,Thursday,10,suburban,evening_17_21,rain,1,1.4,9,7.13,13.35,16,4.2,1,36.1
DLV-01846,2024-12-25,Wednesday,12,urban_core,morning_08_12,clear,1,0.6,7,18.71,0.5,29,6.0,1,23.9
DLV-01847,2024-11-12,Tuesday,11,rural,anytime,clear,1,5.5,8,17.65,19.82,6,1.0,1,13.5
DLV-01848,2024-05-02,Thursday,5,urban_core,afternoon_12_17,rain,1,1.2,6,15.98,5.45,5,6.2,1,37.6
DLV-01849,2024-01-09,Tuesday,1,urban_core,morning_08_12,clear,1,4.1,9,6.09,2.99,14,7.2,0,
DLV-01850,2024-09-18,Wednesday,9,urban_core,morning_08_12,rain,1,5.1,8,11.02,3.75,9,7.4,0,
DLV-01851,2024-03-13,Wednesday,3,urban_core,afternoon_12_17,cloudy,1,4.4,4,4.26,2.11,5,9.5,1,26.8
DLV-01852,2024-12-24,Tuesday,12,urban_inner,afternoon_12_17,clear,1,1.5,5,1.63,6.83,12,5.4,1,14.6
DLV-01853,2024-08-10,Saturday,8,suburban,morning_08_12,clear,1,8.3,2,2.14,12.55,13,3.8,1,9.9
DLV-01854,2024-02-10,Saturday,2,urban_core,morning_08_12,rain,1,3.2,1,1.32,7.89,0,6.0,1,31.4
DLV-01855,2024-07-22,Monday,7,suburban,evening_17_21,clear,1,2.6,6,3.29,15.97,32,2.6,1,23.4
DLV-01856,2024-09-20,Friday,9,urban_core,morning_08_12,cloudy,1,3.6,3,5.49,4.06,18,10.0,1,39.6
DLV-01857,2024-11-23,Saturday,11,suburban,evening_17_21,cloudy,3,0.5,11,14.68,10.18,8,2.4,1,16.2
DLV-01858,2024-06-26,Wednesday,6,urban_core,afternoon_12_17,rain,1,1.5,4,1.7,6.62,36,6.6,0,
DLV-01859,2024-12-13,Friday,12,urban_core,afternoon_12_17,cloudy,1,6.4,1,2.2,8.91,11,8.8,1,33.3
DLV-01860,2024-11-13,Wednesday,11,urban_core,afternoon_12_17,cloudy,1,0.5,6,13.61,9.7,4,10.0,1,34.4
DLV-01861,2024-03-24,Sunday,3,urban_core,morning_08_12,rain,1,1.6,8,20.42,3.68,5,8.4,1,40.5
DLV-01862,2024-11-13,Wednesday,11,urban_inner,evening_17_21,rain,1,1.6,10,16.11,9.78,10,7.0,1,40.9
DLV-01863,2024-04-20,Saturday,4,suburban,morning_08_12,cloudy,1,1.3,4,11.66,12.06,37,1.6,1,17.2
DLV-01864,2024-09-07,Saturday,9,urban_core,afternoon_12_17,clear,2,2.5,10,27.68,2.03,9,8.0,0,
DLV-01865,2024-01-07,Sunday,1,suburban,afternoon_12_17,clear,1,16.7,8,14.31,16.17,14,3.0,1,19.1
DLV-01866,2024-03-24,Sunday,3,suburban,morning_08_12,cloudy,1,0.9,11,16.52,10.25,38,4.2,1,21.2
DLV-01867,2024-07-26,Friday,7,rural,afternoon_12_17,clear,2,3.7,10,3.08,26.55,27,1.4,1,16.3
DLV-01868,2024-11-09,Saturday,11,urban_core,evening_17_21,clear,1,4.3,3,6.66,7.94,2,6.3,1,25.5
DLV-01869,2024-01-22,Monday,1,urban_inner,afternoon_12_17,clear,1,2.6,11,20.08,6.5,15,3.6,1,25.9
DLV-01870,2024-01-03,Wednesday,1,rural,anytime,cloudy,1,0.5,7,19.82,24.9,16,1.7,1,20.6
DLV-01871,2024-05-06,Monday,5,suburban,evening_17_21,clear,2,2.5,3,5.71,19.98,35,3.8,1,26.7
DLV-01872,2024-10-23,Wednesday,10,urban_inner,afternoon_12_17,clear,2,9.2,6,17.88,9.69,18,2.7,0,
DLV-01873,2024-07-06,Saturday,7,urban_core,afternoon_12_17,clear,1,1.3,4,10.42,0.5,3,6.3,1,22.8
DLV-01874,2024-12-27,Friday,12,urban_core,afternoon_12_17,rain,1,3.1,6,17.25,5.51,24,6.8,1,43.3
DLV-01875,2024-01-14,Sunday,1,urban_inner,afternoon_12_17,clear,2,9.6,7,8.29,7.64,26,6.7,1,37.9
DLV-01876,2024-01-12,Friday,1,suburban,morning_08_12,clear,1,4.8,8,5.63,16.43,11,2.6,1,15.1
DLV-01877,2024-03-27,Wednesday,3,urban_core,anytime,clear,2,3.5,6,14.71,6.01,26,8.1,0,
DLV-01878,2024-01-12,Friday,1,urban_inner,afternoon_12_17,clear,1,10.6,4,9.69,7.87,3,6.2,0,
DLV-01879,2024-01-25,Thursday,1,urban_inner,afternoon_12_17,rain,3,0.6,9,7.84,8.79,23,7.1,0,
DLV-01880,2024-10-27,Sunday,10,urban_inner,afternoon_12_17,cloudy,2,4.4,7,16.55,8.95,16,5.0,0,
DLV-01881,2024-08-30,Friday,8,suburban,afternoon_12_17,clear,1,1.6,9,16.84,15.2,25,3.1,0,
DLV-01882,2024-05-01,Wednesday,5,suburban,evening_17_21,clear,1,1.3,3,1.79,12.87,17,4.4,0,
DLV-01883,2024-05-26,Sunday,5,urban_core,afternoon_12_17,rain,1,2.2,5,8.27,0.5,21,5.7,1,36.6
DLV-01884,2024-02-24,Saturday,2,rural,morning_08_12,clear,1,0.5,1,2.81,27.34,5,1.7,1,8.5
DLV-01885,2024-08-25,Sunday,8,urban_core,morning_08_12,clear,1,1.1,11,18.34,3.13,18,8.7,0,
DLV-01886,2024-12-21,Saturday,12,urban_core,evening_17_21,clear,1,0.5,8,19.44,4.32,36,6.2,0,
DLV-01887,2024-06-21,Friday,6,urban_core,afternoon_12_17,clear,1,0.5,1,0.38,7.81,33,7.7,1,27.0
DLV-01888,2024-08-08,Thursday,8,urban_core,anytime,clear,1,1.2,1,2.27,8.87,10,7.2,1,23.4
DLV-01889,2024-04-28,Sunday,4,urban_core,morning_08_12,cloudy,2,4.9,7,20.0,6.66,23,9.4,1,37.9
DLV-01890,2024-11-04,Monday,11,urban_core,morning_08_12,clear,1,0.7,11,18.14,6.94,36,7.3,0,
DLV-01891,2024-07-01,Monday,7,suburban,morning_08_12,clear,2,2.3,8,9.69,13.72,22,4.3,0,
DLV-01892,2024-10-14,Monday,10,urban_core,afternoon_12_17,clear,1,4.1,3,6.14,3.34,39,6.9,1,35.6
DLV-01893,2024-11-02,Saturday,11,suburban,afternoon_12_17,clear,1,0.8,2,5.55,16.21,3,2.7,1,15.9
DLV-01894,2024-10-26,Saturday,10,urban_core,morning_08_12,clear,1,7.7,7,5.44,7.42,17,7.5,1,33.0
DLV-01895,2024-03-22,Friday,3,rural,afternoon_12_17,clear,1,6.0,10,13.9,30.88,29,1.0,1,28.4
DLV-01896,2024-07-29,Monday,7,suburban,afternoon_12_17,clear,1,0.9,5,3.61,13.57,14,5.1,0,
DLV-01897,2024-05-29,Wednesday,5,urban_core,morning_08_12,rain,1,13.7,1,1.64,4.75,36,9.0,0,
DLV-01898,2024-02-06,Tuesday,2,suburban,afternoon_12_17,cloudy,3,3.3,2,3.52,19.81,22,3.6,0,
DLV-01899,2024-12-17,Tuesday,12,urban_inner,evening_17_21,clear,1,1.0,3,8.55,0.72,11,5.1,0,
DLV-01900,2024-11-07,Thursday,11,suburban,morning_08_12,clear,2,3.4,6,8.48,16.94,3,3.8,1,20.6
DLV-01901,2024-12-26,Thursday,12,urban_inner,morning_08_12,cloudy,1,3.3,1,1.83,6.98,3,3.9,1,19.8
DLV-01902,2024-02-28,Wednesday,2,suburban,afternoon_12_17,clear,1,2.8,8,21.52,12.98,13,2.4,0,
DLV-01903,2024-05-10,Friday,5,suburban,evening_17_21,clear,1,3.7,2,2.34,13.14,7,1.9,1,10.4
DLV-01904,2024-07-20,Saturday,7,urban_inner,evening_17_21,cloudy,2,0.9,5,10.6,2.45,22,4.7,1,24.5
DLV-01905,2024-08-30,Friday,8,urban_core,afternoon_12_17,rain,1,11.6,8,18.75,3.87,0,6.3,0,
DLV-01906,2024-02-04,Sunday,2,suburban,morning_08_12,clear,2,5.9,5,5.96,17.84,10,1.6,1,9.8
DLV-01907,2024-04-02,Tuesday,4,urban_inner,evening_17_21,clear,1,4.1,8,5.95,7.12,26,5.4,1,28.4
DLV-01908,2024-07-25,Thursday,7,urban_inner,anytime,rain,1,0.5,6,9.95,7.53,3,5.5,1,32.2
DLV-01909,2024-12-18,Wednesday,12,urban_core,afternoon_12_17,clear,1,2.7,7,8.84,1.83,28,8.1,0,
DLV-01910,2024-11-27,Wednesday,11,urban_inner,anytime,rain,1,3.7,8,8.16,8.07,16,6.0,1,26.0
DLV-01911,2024-10-31,Thursday,10,rural,afternoon_12_17,clear,1,5.8,3,8.78,20.32,18,3.9,1,14.9
DLV-01912,2024-12-15,Sunday,12,urban_core,evening_17_21,clear,1,8.8,5,8.28,2.12,23,8.1,0,
DLV-01913,2024-07-31,Wednesday,7,urban_inner,afternoon_12_17,clear,1,7.4,10,26.12,9.16,31,9.3,0,
DLV-01914,2024-06-07,Friday,6,suburban,afternoon_12_17,snow,1,1.6,7,5.79,10.02,30,1.8,1,51.8
DLV-01915,2024-01-24,Wednesday,1,suburban,morning_08_12,rain,1,6.8,9,25.53,10.29,15,5.0,1,28.6
DLV-01916,2024-10-19,Saturday,10,urban_inner,evening_17_21,clear,1,0.5,6,14.67,6.6,31,3.4,0,
DLV-01917,2024-01-04,Thursday,1,urban_core,anytime,cloudy,1,1.3,10,24.83,5.99,33,8.8,0,
DLV-01918,2024-08-07,Wednesday,8,rural,afternoon_12_17,cloudy,1,0.5,1,1.35,31.03,34,2.4,0,
DLV-01919,2024-12-29,Sunday,12,suburban,afternoon_12_17,cloudy,2,6.4,11,17.72,14.0,36,3.2,1,30.3
